t,N,strain
3.7037037037037037,1697.664314518618,A
3.7087087087087087,1709.484364700389,A
3.7137137137137137,1721.3867124159563,A
3.7187187187187187,1733.3719306649243,A
3.7237237237237237,1745.4405964364266,A
3.7287287287287287,1757.5932907369067,A
3.7337337337337337,1769.8305986180849,A
3.7387387387387387,1782.153109205127,A
3.7437437437437437,1794.5614157250038,A
3.7487487487487487,1807.0561155350506,A
3.7537537537537538,1819.6378101517257,A
3.7587587587587588,1832.307105279567,A
3.7637637637637638,1845.0646108403532,A
3.7687687687687688,1857.9109410024657,A
3.7737737737737738,1870.8467142104553,A
3.7787787787787788,1883.8725532148164,A
3.7837837837837838,1896.989085101966,A
3.7887887887887888,1910.1969413244342,A
3.7937937937937938,1923.4967577312614,A
3.798798798798799,1936.8891745986114,A
3.803803803803804,1950.374836660593,A
3.808808808808809,1963.9543931403014,A
3.813813813813814,1977.628497781071,A
3.818818818818819,1991.3978088779472,A
3.823823823823824,2005.2629893093804,A
3.828828828828829,2019.224706569135,A
3.833833833833834,2033.283632798427,A
3.838838838838839,2047.4404448182786,A
3.843843843843844,2061.6958241621046,A
3.848848848848849,2076.0504571085203,A
3.853853853853854,2090.505034714382,A
3.858858858858859,2105.060252848053,A
3.863863863863864,2119.7168122229086,A
3.868868868868869,2134.475418431064,A
3.873873873873874,2149.336781977346,A
3.878878878878879,2164.3016183134987,A
3.883883883883884,2179.370647872624,A
3.888888888888889,2194.5445961038663,A
3.893893893893894,2209.8241935073356,A
3.898898898898899,2225.2101756692773,A
3.903903903903904,2240.703283297481,A
3.908908908908909,2256.3042622569433,A
3.913913913913914,2272.013863605772,A
3.918918918918919,2287.8328436313454,A
3.923923923923924,2303.761963886721,A
3.928928928928929,2319.801991227295,A
3.933933933933934,2335.9536978477254,A
3.938938938938939,2352.2178613191018,A
3.943943943943944,2368.5952646263822,A
3.948948948948949,2385.086696206086,A
3.953953953953954,2401.69294998425,A
3.958958958958959,2418.414825414652,A
3.963963963963964,2435.2531275172946,A
3.968968968968969,2452.2086669171613,A
3.973973973973974,2469.282259883244,A
3.978978978978979,2486.474728367835,A
3.983983983983984,2503.7869000461014,A
3.988988988988989,2521.219608355928,A
3.993993993993994,2538.7736925380427,A
3.998998998998999,2556.4499976764164,A
4.004004004004004,2574.249374738951,A
4.009009009009009,2592.1726806184374,A
4.014014014014014,2610.2207781738207,A
4.019019019019019,2628.3945362717304,A
4.024024024024024,2646.6948298283123,A
4.029029029029029,2665.1225398513475,A
4.034034034034034,2683.6785534826668,A
4.039039039039039,2702.363764040858,A
4.044044044044044,2721.1790710642717,A
4.049049049049049,2740.12538035433,A
4.054054054054054,2759.203604019128,A
4.059059059059059,2778.4146605173473,A
4.064064064064064,2797.759474702474,A
4.069069069069069,2817.2389778673178,A
4.074074074074074,2836.8541077888503,A
4.079079079079079,2856.6058087733495,A
4.084084084084084,2876.495031701861,A
4.089089089089089,2896.522734075973,A
4.094094094094094,2916.689880063916,A
4.099099099099099,2936.997440546975,A
4.104104104104104,2957.446393166234,A
4.109109109109109,2978.037722369637,A
4.114114114114114,2998.7724194593834,A
4.119119119119119,3019.651482639651,A
4.124124124124124,3040.675917064651,A
4.129129129129129,3061.846734887017,A
4.134134134134134,3083.164955306534,A
4.1391391391391394,3104.631604619201,A
4.1441441441441444,3126.2477162666414,A
4.1491491491491495,3148.014330885855,A
4.1541541541541545,3169.9324963593135,A
4.1591591591591595,3192.0032678654093,A
4.1641641641641645,3214.227707929253,A
4.1691691691691695,3236.606886473826,A
4.1741741741741745,3259.1418808714866,A
4.1791791791791795,3281.8337759958386,A
4.1841841841841845,3304.683664273958,A
4.1891891891891895,3327.692645738985,A
4.1941941941941945,3350.8618280830797,A
4.1991991991991995,3374.1923267107504,A
4.2042042042042045,3397.68526479255,A
4.2092092092092095,3421.341773319148,A
4.2142142142142145,3445.1629911557784,A
4.2192192192192195,3469.1500650970643,A
4.2242242242242245,3493.3041499222304,A
4.2292292292292295,3517.6264084506943,A
4.2342342342342345,3542.118011598045,A
4.2392392392392395,3566.7801384324157,A
4.2442442442442445,3591.613976231244,A
4.2492492492492495,3616.6207205384308,A
4.2542542542542545,3641.8015752218953,A
4.2592592592592595,3667.15775253153,A
4.2642642642642645,3692.690473157565,A
4.2692692692692695,3718.4009662893277,A
4.2742742742742745,3744.2904696744226,A
4.2792792792792795,3770.360229678318,A
4.2842842842842845,3796.6115013443464,A
4.2892892892892895,3823.0455484541267,A
4.2942942942942945,3849.6636435884034,A
4.2992992992992995,3876.467068188311,A
4.3043043043043046,3903.4571126170654,A
4.3093093093093096,3930.6350762220827,A
4.314314314314315,3958.0022673975345,A
4.31931931931932,3985.560003647334,A
4.324324324324325,4013.309611648565,A
4.32932932932933,4041.252427315348,A
4.334334334334335,4069.389795863155,A
4.33933933933934,4097.72307187357,A
4.344344344344345,4126.253619359502,A
4.34934934934935,4154.982811830849,A
4.354354354354355,4183.912032360622,A
4.35935935935936,4213.04267365153,A
4.364364364364365,4242.376138103025,A
4.36936936936937,4271.913837878816,A
4.374374374374375,4301.657194974854,A
4.37937937937938,4331.607641287791,A
4.384384384384385,4361.766618683909,A
4.38938938938939,4392.135579068539,A
4.394394394394395,4422.715984455956,A
4.3993993993994,4453.509307039763,A
4.404404404404405,4484.517029263765,A
4.40940940940941,4515.740643893335,A
4.414414414414415,4547.181654087282,A
4.41941941941942,4578.841573470214,A
4.424424424424425,4610.721926205403,A
4.42942942942943,4642.824247068166,A
4.434434434434435,4675.150081519749,A
4.43943943943944,4707.700985781727,A
4.444444444444445,4740.478526910928,A
4.44944944944945,4773.484282874871,A
4.454454454454455,4806.719842627726,A
4.45945945945946,4840.186806186823,A
4.464464464464465,4873.886784709664,A
4.46946946946947,4907.821400571502,A
4.474474474474475,4941.992287443429,A
4.47947947947948,4976.401090371038,A
4.484484484484485,5011.04946585361,A
4.48948948948949,5045.939081923863,A
4.494494494494495,5081.071618228258,A
4.4994994994995,5116.448766107847,A
4.504504504504505,5152.072228679718,A
4.50950950950951,5187.9437209189655,A
4.514514514514515,5224.064969741265,A
4.51951951951952,5260.437714086003,A
4.524524524524525,5297.0637050000005,A
4.52952952952953,5333.944705721801,A
4.534534534534535,5371.082491766565,A
4.53953953953954,5408.4788510115395,A
4.544544544544545,5446.135583782134,A
4.54954954954955,5484.05450293859,A
4.554554554554555,5522.237433963255,A
4.55955955955956,5560.686215048465,A
4.564564564564565,5599.402697185036,A
4.56956956956957,5638.388744251377,A
4.574574574574575,5677.646233103218,A
4.57957957957958,5717.177053663967,A
4.584584584584585,5756.983109015691,A
4.58958958958959,5797.06631549074,A
4.594594594594595,5837.428602763995,A
4.5995995995996,5878.07191394577,A
4.604604604604605,5918.998205675356,A
4.60960960960961,5960.209448215217,A
4.614614614614615,6001.707625545842,A
4.61961961961962,6043.494735461258,A
4.624624624624625,6085.572789665203,A
4.62962962962963,6127.9438138679825,A
4.634634634634635,6170.609847883978,A
4.63963963963964,6213.572945729855,A
4.644644644644645,6256.835175723447,A
4.64964964964965,6300.398620583328,A
4.654654654654655,6344.265377529074,A
4.65965965965966,6388.437558382229,A
4.664664664664665,6432.917289667975,A
4.66966966966967,6477.7067127175,A
4.674674674674675,6522.807983771091,A
4.67967967967968,6568.223274081939,A
4.684684684684685,6613.954770020663,A
4.68968968968969,6660.004673180566,A
4.694694694694695,6706.37520048363,A
4.6996996996997,6753.0685842872335,A
4.704704704704705,6800.087072491628,A
4.70970970970971,6847.432928648151,A
4.714714714714715,6895.108432068201,A
4.71971971971972,6943.115877932968,A
4.724724724724725,6991.457577403919,A
4.72972972972973,7040.1358577340725,A
4.734734734734735,7089.153062380032,A
4.73973973973974,7138.5115511148,A
4.744744744744745,7188.2137001413885,A
4.74974974974975,7238.261902207212,A
4.754754754754755,7288.65856671927,A
4.75975975975976,7339.406119860154,A
4.764764764764765,7390.507004704837,A
4.76976976976977,7441.963681338291,A
4.774774774774775,7493.778626973923,A
4.77977977977978,7545.954336072827,A
4.784784784784785,7598.493320463873,A
4.78978978978979,7651.398109464636,A
4.794794794794795,7704.671250003155,A
4.7997997997998,7758.315306740547,A
4.804804804804805,7812.332862194481,A
4.80980980980981,7866.726516863497,A
4.814814814814815,7921.4988893522,A
4.81981981981982,7976.65261649733,A
4.824824824824825,8032.190353494698,A
4.82982982982983,8088.114774027013,A
4.834834834834835,8144.428570392597,A
4.83983983983984,8201.134453635,A
4.844844844844845,8258.235153673513,A
4.84984984984985,8315.733419434588,A
4.854854854854855,8373.632018984179,A
4.85985985985986,8431.933739661003,A
4.864864864864865,8490.641388210723,A
4.86986986986987,8549.75779092107,A
4.874874874874875,8609.285793757916,A
4.87987987987988,8669.22826250226,A
4.884884884884885,8729.588082888224,A
4.88988988988989,8790.368160741946,A
4.894894894894895,8851.571422121491,A
4.8998998998999,8913.200813457712,A
4.904904904904905,8975.259301696091,A
4.90990990990991,9037.749874439582,A
4.914914914914915,9100.675540092428,A
4.91991991991992,9164.039328005003,A
4.924924924924925,9227.844288619644,A
4.92992992992993,9292.0934936175,A
4.934934934934935,9356.790036066415,A
4.93993993993994,9421.937030569838,A
4.944944944944945,9487.537613416745,A
4.94994994994995,9553.594942732656,A
4.954954954954955,9620.112198631641,A
4.95995995995996,9687.092583369442,A
4.964964964964965,9754.539321497617,A
4.96996996996997,9822.455660018788,A
4.974974974974975,9890.84486854295,A
4.97997997997998,9959.710239444874,A
4.984984984984985,10029.055088022618,A
4.98998998998999,10098.882752657122,A
4.994994994994995,10169.196594972926,A
5,10240,A
0,10,B
0.005005005005005005,10.075702608611559,B
0.01001001001001001,10.15197830571818,B
0.015015015015015015,10.228831429749262,B
0.02002002002002002,10.306266351977253,B
0.025025025025025023,10.384287476766275,B
0.03003003003003003,10.46289924182263,B
0.035035035035035036,10.542106118447219,B
0.04004004004004004,10.621912611789853,B
0.04504504504504504,10.702323261105505,B
0.050050050050050046,10.78334264001249,B
0.055055055055055056,10.864975356752609,B
0.06006006006006006,10.947226054453258,B
0.06506506506506507,11.030099411391511,B
0.07007007007007007,11.113600141260227,B
0.07507507507507508,11.197732993436148,B
0.08008008008008008,11.282502753250032,B
0.08508508508508508,11.367914242258843,B
0.09009009009009009,11.453972318519995,B
0.09509509509509509,11.540681876867648,B
0.10010010010010009,11.628047849191152,B
0.10510510510510511,11.716075204715533,B
0.11011011011011011,11.80476895028415,B
0.11511511511511512,11.894134130643474,B
0.12012012012012012,11.984175828730024,B
0.12512512512512514,12.074899165959469,B
0.13013013013013014,12.166309302517938,B
0.13513513513513514,12.258411437655505,B
0.14014014014014015,12.351210809981934,B
0.14514514514514515,12.44471269776463,B
0.15015015015015015,12.538922419228847,B
0.15515515515515516,12.633845332860204,B
0.16016016016016016,12.729486837709453,B
0.16516516516516516,12.825852373699565,B
0.17017017017017017,12.922947421935147,B
0.17517517517517517,13.020777505014198,B
0.18018018018018017,13.119348187342226,B
0.18518518518518517,13.21866507544874,B
0.19019019019019018,13.31873381830614,B
0.19519519519519518,13.419560107651016,B
0.20020020020020018,13.521149678307896,B
0.20520520520520522,13.623508308515422,B
0.21021021021021022,13.72664182025501,B
0.21521521521521522,13.830556079581992,B
0.22022022022022023,13.935256996959273,B
0.22522522522522523,14.040750527593504,B
0.23023023023023023,14.147042671773796,B
0.23523523523523523,14.25413947521303,B
0.24024024024024024,14.362047029391693,B
0.24524524524524524,14.47077147190438,B
0.2502502502502503,14.58031898680887,B
0.2552552552552553,14.690695804977876,B
0.2602602602602603,14.801908204453449,B
0.2652652652652653,14.913962510804044,B
0.2702702702702703,15.026865097484333,B
0.2752752752752753,15.140622386197686,B
0.2802802802802803,15.25524084726146,B
0.2852852852852853,15.370726999974991,B
0.2902902902902903,15.487087412990414,B
0.2952952952952953,15.604328704686276,B
0.3003003003003003,15.722457543543978,B
0.3053053053053053,15.841480648527053,B
0.3103103103103103,15.961404789463355,B
0.3153153153153153,16.082236787430098,B
0.3203203203203203,16.20398351514182,B
0.3253253253253253,16.326651897341314,B
0.3303303303303303,16.450248911193476,B
0.3353353353353353,16.574781586682157,B
0.34034034034034033,16.700257007010023,B
0.34534534534534533,16.826682309001438,B
0.35035035035035034,16.954064683508378,B
0.35535535535535534,17.082411375819447,B
0.36036036036036034,17.211729686071976,B
0.36536536536536535,17.342026969667245,B
0.37037037037037035,17.473310637688826,B
0.37537537537537535,17.605588157324142,B
0.38038038038038036,17.738867052289162,B
0.38538538538538536,17.873154903256353,B
0.39039039039039036,18.008459348285854,B
0.39539539539539537,18.1447880832599,B
0.40040040040040037,18.28214886232057,B
0.40540540540540543,18.420549498310823,B
0.41041041041041043,18.55999786321887,B
0.41541541541541543,18.700501888625936,B
0.42042042042042044,18.842069566157374,B
0.42542542542542544,18.984708947937232,B
0.43043043043043044,19.12842814704624,B
0.43543543543543545,19.273235337983255,B
0.44044044044044045,19.419138757130238,B
0.44544544544544545,19.566146703220696,B
0.45045045045045046,19.714267537811725,B
0.45545545545545546,19.863509685759578,B
0.46046046046046046,20.013881635698873,B
0.46546546546546547,20.165391940525414,B
0.47047047047047047,20.318049217882642,B
0.4754754754754755,20.47186215065182,B
0.4804804804804805,20.62683948744588,B
0.4854854854854855,20.782990043107038,B
0.4904904904904905,20.940322699208163,B
0.4954954954954955,21.098846404557953,B
0.5005005005005005,21.25857017570992,B
0.5055055055055055,21.419503097475236,B
0.5105105105105106,21.58165432343946,B
0.5155155155155156,21.74503307648319,B
0.5205205205205206,21.90964864930663,B
0.5255255255255256,22.075510404958155,B
0.5305305305305306,22.24262777736685,B
0.5355355355355356,22.41101027187911,B
0.5405405405405406,22.58066746579928,B
0.5455455455455456,22.7516090089344,B
0.5505505505505506,22.92384462414305,B
0.5555555555555556,23.097384107888427,B
0.5605605605605606,23.272237330795456,B
0.5655655655655656,23.44841423821231,B
0.5705705705705706,23.62592485077602,B
0.5755755755755756,23.804779264982464,B
0.5805805805805806,23.984987653760612,B
0.5855855855855856,24.16656026705119,B
0.5905905905905906,24.349507432389608,B
0.5955955955955956,24.533839555493454,B
0.6006006006006006,24.71956712085429,B
0.6056056056056056,24.90670069233401,B
0.6106106106106106,25.09525091376571,B
0.6156156156156156,25.285228509559076,B
0.6206206206206206,25.47664428531038,B
0.6256256256256256,25.66950912841705,B
0.6306306306306306,25.863834008696998,B
0.6356356356356356,26.059629979012463,B
0.6406406406406406,26.25690817589879,B
0.6456456456456456,26.455679820197766,B
0.6506506506506506,26.65595621769588,B
0.6556556556556556,26.857748759767386,B
0.6606606606606606,27.061068924022216,B
0.6656656656656657,27.26592827495878,B
0.6706706706706707,27.472338464621792,B
0.6756756756756757,27.68031123326494,B
0.6806806806806807,27.889858410018743,B
0.6856856856856857,28.100991913563288,B
0.6906906906906907,28.313723752806194,B
0.6956956956956957,28.528066027565643,B
0.7007007007007007,28.7440309292586,B
0.7057057057057057,28.961630741594217,B
0.7107107107107107,29.18087784127256,B
0.7157157157157157,29.401784698688516,B
0.7207207207207207,29.624363878641134,B
0.7257257257257257,29.848628041048254,B
0.7307307307307307,30.074589941666602,B
0.7357357357357357,30.302262432817315,B
0.7407407407407407,30.531658464116948,B
0.7457457457457457,30.762791083214033,B
0.7507507507507507,30.995673436531202,B
0.7557557557557557,31.23031877001295,B
0.7607607607607607,31.466740429879,B
0.7657657657657657,31.704951863383467,B
0.7707707707707707,31.94496661957967,B
0.7757757757757757,32.18679835009081,B
0.7807807807807807,32.43046080988642,B
0.7857857857857857,32.67596785806475,B
0.7907907907907907,32.923333458641046,B
0.7957957957957957,33.172571681341786,B
0.8008008008008007,33.42369670240493,B
0.8058058058058059,33.676722805386305,B
0.8108108108108109,33.93166438197191,B
0.8158158158158159,34.18853593279664,B
0.8208208208208209,34.447352068268906,B
0.8258258258258259,34.708127509401784,B
0.8308308308308309,34.97087708865023,B
0.8358358358358359,35.235615750754725,B
0.8408408408408409,35.50235855359139,B
0.8458458458458459,35.77112066902837,B
0.8508508508508509,36.04191738378881,B
0.8558558558558559,36.31476410032031,B
0.8608608608608609,36.58967633767108,B
0.8658658658658659,36.86666973237251,B
0.8708708708708709,37.14576003932866,B
0.8758758758758759,37.426963132712274,B
0.8808808808808809,37.710295006867774,B
0.8858858858858859,37.99577177722091,B
0.8908908908908909,38.283409681195415,B
0.8958958958958959,38.57322507913657,B
0.9009009009009009,38.86523445524171,B
0.9059059059059059,39.15945441849787,B
0.9109109109109109,39.45590170362645,B
0.9159159159159159,39.75459317203503,B
0.9209209209209209,40.05554581277646,B
0.9259259259259259,40.35877674351517,B
0.9309309309309309,40.66430321150073,B
0.9359359359359359,40.97214259454893,B
0.9409409409409409,41.282312402030136,B
0.9459459459459459,41.59483027586525,B
0.950950950950951,41.909713991529046,B
0.955955955955956,42.22698145906136,B
0.960960960960961,42.54665072408565,B
0.965965965965966,42.86873996883547,B
0.970970970970971,43.193267513188616,B
0.975975975975976,43.520251815709145,B
0.980980980980981,43.849711474697266,B
0.985985985985986,44.181665229247145,B
0.990990990990991,44.516131960312805,B
0.995995995995996,44.853130691782006,B
1.001001001001001,45.19268059155833,B
1.006006006006006,45.53480097265131,B
1.011011011011011,45.87951129427512,B
1.016016016016016,46.22683116295512,B
1.021021021021021,46.576780333643306,B
1.026026026026026,46.92937871084173,B
1.031031031031031,47.2846463497348,B
1.0360360360360361,47.64260345732979,B
1.0410410410410411,48.003270393606385,B
1.0460460460460461,48.36666767267459,B
1.0510510510510511,48.732815963941576,B
1.0560560560560561,49.101736093287315,B
1.0610610610610611,49.47344904424913,B
1.0660660660660661,49.84797595921521,B
1.0710710710710711,50.2253381406271,B
1.0760760760760761,50.60555705219141,B
1.0810810810810811,50.98865432010061,B
1.0860860860860861,51.374651734263075,B
1.0910910910910911,51.76357124954248,B
1.0960960960960962,52.15543498700655,B
1.1011011011011012,52.55026523518524,B
1.1061061061061062,52.94808445133854,B
1.1111111111111112,53.348915262733684,B
1.1161161161161162,53.752780467932276,B
1.1211211211211212,54.159703038086974,B
1.1261261261261262,54.569706118248035,B
1.1311311311311312,54.98281302867979,B
1.1361361361361362,55.399047266187054,B
1.1411411411411412,55.81843250545159,B
1.1461461461461462,56.240992600378696,B
1.1511511511511512,56.666751585453895,B
1.1561561561561562,57.095733677110104,B
1.1611611611611612,57.52796327510491,B
1.1661661661661662,57.963464963908464,B
1.1711711711711712,58.40226351410172,B
1.1761761761761762,58.84438388378544,B
1.1811811811811812,59.28985121999968,B
1.1861861861861862,59.73869086015422,B
1.1911911911911912,60.190928333469536,B
1.1961961961961962,60.64658936242903,B
1.2012012012012012,61.10569986424204,B
1.2062062062062062,61.56828595231785,B
1.2112112112112112,62.03437393775113,B
1.2162162162162162,62.5039903308184,B
1.2212212212212212,62.97716184248587,B
1.2262262262262262,63.453915385928724,B
1.2312312312312312,63.934278078061915,B
1.2362362362362362,64.41827724108252,B
1.2412412412412412,64.9059404040238,B
1.2462462462462462,65.39729530432089,B
1.2512512512512513,65.89236988938865,B
1.2562562562562563,66.3911923182111,B
1.2612612612612613,66.89379096294313,B
1.2662662662662663,67.40019441052424,B
1.2712712712712713,67.91043146430452,B
1.2762762762762763,68.42453114568296,B
1.2812812812812813,68.94252269575809,B
1.2862862862862863,69.46443557699114,B
1.2912912912912913,69.99029947488191,B
1.2962962962962963,70.52014429965718,B
1.3013013013013013,71.05400018797197,B
1.3063063063063063,71.59189750462352,B
1.3113113113113113,72.13386684427866,B
1.3163163163163163,72.67993903321376,B
1.3213213213213213,73.23014513106808,B
1.3263263263263263,73.78451643261057,B
1.3313313313313313,74.34308446951968,B
1.3363363363363363,74.9058810121769,B
1.3413413413413413,75.47293807147379,B
1.3463463463463463,76.0442879006327,B
1.3513513513513513,76.61996299704133,B
1.3563563563563563,77.19999610410107,B
1.3613613613613613,77.78442021308932,B
1.3663663663663663,78.37326856503617,B
1.3713713713713713,78.96657465261492,B
1.3763763763763763,79.56437222204718,B
1.3813813813813813,80.16669527502218,B
1.3863863863863863,80.77357807063089,B
1.3913913913913913,81.3850551273145,B
1.3963963963963963,82.00116122482784,B
1.4014014014014013,82.62193140621748,B
1.4064064064064064,83.2474009798151,B
1.4114114114114114,83.87760552124553,B
1.4164164164164164,84.51258087545051,B
1.4214214214214214,85.1523631587272,B
1.4264264264264264,85.79698876078265,B
1.4314314314314314,86.44649434680343,B
1.4364364364364364,87.10091685954119,B
1.4414414414414414,87.76029352141377,B
1.4464464464464464,88.42466183662246,B
1.4514514514514514,89.09405959328522,B
1.4564564564564564,89.76852486558576,B
1.4614614614614614,90.4480960159394,B
1.4664664664664664,91.13281169717493,B
1.4714714714714714,91.82271085473317,B
1.4764764764764764,92.51783272888198,B
1.4814814814814814,93.2182168569484,B
1.4864864864864864,93.9239030755673,B
1.4914914914914914,94.6349315229473,B
1.4964964964964964,95.35134264115362,B
1.5015015015015014,96.0731771784086,B
1.5065065065065064,96.8004761914092,B
1.5115115115115114,97.53328104766231,B
1.5165165165165164,98.27163342783754,B
1.5215215215215214,99.01557532813814,B
1.5265265265265264,99.76514906268959,B
1.5315315315315314,100.52039726594627,B
1.5365365365365364,101.28136289511652,B
1.5415415415415414,102.04808923260593,B
1.5465465465465464,102.82061988847927,B
1.5515515515515514,103.59899880294083,B
1.5565565565565564,104.38327024883367,B
1.5615615615615615,105.17347883415788,B
1.5665665665665665,105.9696695046077,B
1.5715715715715715,106.77188754612808,B
1.5765765765765765,107.58017858749028,B
1.5815815815815815,108.39458860288731,B
1.5865865865865865,109.21516391454887,B
1.5915915915915915,110.0419511953759,B
1.5965965965965965,110.87499747159548,B
1.6016016016016015,111.71435012543546,B
1.6066066066066067,112.56005689781956,B
1.6116116116116117,113.4121658910826,B
1.6166166166166167,114.27072557170678,B
1.6216216216216217,115.13578477307816,B
1.6266266266266267,116.00739269826428,B
1.6316316316316317,116.88559892281269,B
1.6366366366366367,117.77045339757082,B
1.6416416416416417,118.66200645152703,B
1.6466466466466467,119.56030879467329,B
1.6516516516516517,120.46541152088932,B
1.6566566566566567,121.37736611084893,B
1.6616616616616617,122.29622443494812,B
1.6666666666666667,123.22203875625513,B
1.6716716716716717,124.15486173348343,B
1.6766766766766767,125.09474642398665,B
1.6816816816816818,126.0417462867764,B
1.6866866866866868,126.99591518556292,B
1.6916916916916918,127.95730739181886,B
1.6966966966966968,128.92597758786604,B
1.7017017017017018,129.90198086998575,B
1.7067067067067068,130.88537275155244,B
1.7117117117117118,131.8762091661913,B
1.7167167167167168,132.87454647095973,B
1.7217217217217218,133.8804414495527,B
1.7267267267267268,134.89395131553252,B
1.7317317317317318,135.91513371558315,B
1.7367367367367368,136.944046732789,B
1.7417417417417418,137.98074888993855,B
1.7467467467467468,139.02529915285305,B
1.7517517517517518,140.07775693374037,B
1.7567567567567568,141.13818209457438,B
1.7617617617617618,142.20663495049965,B
1.7667667667667668,143.28317627326211,B
1.7717717717717718,144.36786729466567,B
1.7767767767767768,145.46076971005502,B
1.7817817817817818,146.5619456818247,B
1.7867867867867868,147.67145784295468,B
1.7917917917917918,148.78936930057301,B
1.7967967967967968,149.91574363954524,B
1.8018018018018018,151.05064492609077,B
1.8068068068068068,152.19413771142712,B
1.8118118118118118,153.3462870354413,B
1.8168168168168168,154.50715843038932,B
1.8218218218218218,155.6768179246233,B
1.8268268268268268,156.85533204634734,B
1.8318318318318318,158.04276782740143,B
1.8368368368368369,159.23919280707398,B
1.8418418418418419,160.44467503594336,B
1.8468468468468469,161.65928307974895,B
1.8518518518518519,162.8830860232901,B
1.8568568568568569,164.1161534743565,B
1.8618618618618619,165.35855556768684,B
1.8668668668668669,166.61036296895819,B
1.8718718718718719,167.87164687880505,B
1.8768768768768769,169.14247903686945,B
1.8818818818818819,170.42293172588114,B
1.8868868868868869,171.7130777757691,B
1.8918918918918919,173.01299056780363,B
1.8968968968968969,174.3227440387706,B
1.901901901901902,175.6424126851766,B
1.906906906906907,176.97207156748618,B
1.911911911911912,178.31179631439116,B
1.916916916916917,179.6616631271124,B
1.921921921921922,181.02174878373387,B
1.926926926926927,182.39213064356935,B
1.931931931931932,183.77288665156323,B
1.936936936936937,185.16409534272316,B
1.941941941941942,186.5658358465875,B
1.946946946946947,187.97818789172572,B
1.951951951951952,189.4012318102735,B
1.956956956956957,190.8350485425015,B
1.961961961961962,192.2797196414197,B
1.966966966966967,193.73532727741517,B
1.971971971971972,195.2019542429266,B
1.976976976976977,196.67968395715295,B
1.981981981981982,198.16860047079828,B
1.986986986986987,199.6687884708524,B
1.991991991991992,201.18033328540773,B
1.996996996996997,202.7033208885125,B
2.002002002002002,204.23783790506127,B
2.007007007007007,205.78397161572104,B
2.012012012012012,207.34180996189676,B
2.017017017017017,208.91144155073263,B
2.022022022022022,210.49295566015178,B
2.027027027027027,212.08644224393484,B
2.032032032032032,213.6919919368359,B
2.037037037037037,215.30969605973777,B
2.042042042042042,216.93964662484618,B
2.047047047047047,218.58193634092322,B
2.052052052052052,220.23665861856057,B
2.057057057057057,221.90390757549252,B
2.062062062062062,223.58377804194885,B
2.067067067067067,225.27636556604915,B
2.0720720720720722,226.98176641923726,B
2.0770770770770772,228.70007760175682,B
2.0820820820820822,230.43139684816873,B
2.0870870870870872,232.1758226329099,B
2.0920920920920922,233.93345417589447,B
2.0970970970970972,235.70439144815737,B
2.1021021021021022,237.48873517753992,B
2.1071071071071072,239.28658685441985,B
2.1121121121121122,241.09804873748345,B
2.1171171171171173,242.92322385954185,B
2.1221221221221223,244.76221603339155,B
2.1271271271271273,246.6151298577189,B
2.1321321321321323,248.4820707230498,B
2.1371371371371373,250.3631448177435,B
2.1421421421421423,252.25845913403316,B
2.1471471471471473,254.168121474111,B
2.1521521521521523,256.09224045625996,B
2.1571571571571573,258.0309255210317,B
2.1621621621621623,259.9842869374714,B
2.1671671671671673,261.9524358093896,B
2.1721721721721723,263.9354840816821,B
2.1771771771771773,265.9335445466958,B
2.1821821821821823,267.94673085064613,B
2.1871871871871873,269.97515750007943,B
2.1921921921921923,272.0189398683867,B
2.1971971971971973,274.0781942023654,B
2.2022022022022023,276.15303762883184,B
2.2072072072072073,278.24358816128273,B
2.2122122122122123,280.3499647066078,B
2.2172172172172173,282.4722870718527,B
2.2222222222222223,284.6106759710339,B
2.2272272272272273,286.7652530320045,B
2.2322322322322323,288.93614080337215,B
2.2372372372372373,291.12346276146934,B
2.2422422422422423,293.3273433173767,B
2.2472472472472473,295.54790782399925,B
2.2522522522522523,297.78528258319574,B
2.2572572572572573,300.03959485296355,B
2.2622622622622623,302.310972854676,B
2.2672672672672673,304.5995457803757,B
2.2722722722722724,306.9054438001227,B
2.2772772772772774,309.22879806939847,B
2.2822822822822824,311.5697407365655,B
2.2872872872872874,313.92840495038416,B
2.2922922922922924,316.30492486758516,B
2.2972972972972974,318.6994356605011,B
2.3023023023023024,321.11207352475424,B
2.3073073073073074,323.54297568700326,B
2.3123123123123124,325.99228041274847,B
2.3173173173173174,328.460127014196,B
2.3223223223223224,330.9466558581819,B
2.3273273273273274,333.45200837415575,B
2.3323323323323324,335.9763270622244,B
2.3373373373373374,338.51975550125843,B
2.3423423423423424,341.0824383570577,B
2.3473473473473474,343.6645213905797,B
2.3523523523523524,346.26615146623067,B
2.3573573573573574,348.88747656021854,B
2.3623623623623624,351.5286457689698,B
2.3673673673673674,354.18980931760996,B
2.3723723723723724,356.8711185685073,B
2.3773773773773774,359.57272602988337,B
2.3823823823823824,362.29478536448653,B
2.3873873873873874,365.0374513983322,B
2.3923923923923924,367.80088012950904,B
2.3973973973973974,370.58522873705215,B
2.4024024024024024,373.390655589883,B
2.4074074074074074,376.21732025581645,B
2.4124124124124124,379.06538351063796,B
2.4174174174174174,381.93500734724756,B
2.4224224224224224,384.82635498487366,B
2.4274274274274275,387.739590878357,B
2.4324324324324325,390.674880727504,B
